# GGQ rule 15: bm in [2^-75, 2^-70]
# 130 nodes on [0, 1]
# Columns: x_i  w_i
 1.25396495327825886E-13   9.74302155438274812E-12
 1.63458356188650454E-13  -3.19047476498500994E-11
 2.20643426605152122E-13   4.85238384611185887E-11
 3.13227726191070934E-13  -6.35158594615613386E-11
 4.02614591914304330E-13   7.36811070589983441E-11
 4.93516692601663598E-13  -6.54014033695543678E-11
 5.46045871310319905E-13   2.99493745936733590E-11
 1.40095274969543959E-12   6.55346928141783702E-13
 2.32201411573725581E-12   4.58564685756195308E-11
 2.38115028659079156E-12  -1.11163148074040370E-10
 2.47295153255547534E-12   1.32492303670907238E-10
 2.56401082006444529E-12  -1.12252364474025965E-10
 2.62181023235336891E-12   4.65335336793549751E-11
 3.50829376754655333E-12   6.13235430686934470E-13
 4.11343210933553270E-12   6.13753425529521752E-13
 4.91850629151899200E-12   9.54989753831769457E-11
 4.92150526402766384E-12  -9.56642182751297723E-11
 5.54342005012959054E-12   1.63061835441771765E-10
 5.56895071795096072E-12  -1.98423550091067951E-10
 5.81610498575514962E-12   1.76706856968789562E-10
 5.91016238225575822E-12  -2.11322394020108062E-10
 6.11313436214209809E-12   1.75518629213309597E-10
 6.22292725199600343E-12  -1.56756364515374575E-10
 6.31383102390459250E-12   5.40456544426190034E-11
 7.88674687393123893E-12   5.20798882124712045E-11
 7.97262932837651344E-12  -1.23778023507538676E-10
 8.11156811843047146E-12   1.51388688187547305E-10
 8.24780395464551853E-12  -1.43453451758143461E-10
 8.32577547287216704E-12   6.58690945936833017E-11
 1.00146348142770595E-11   5.63518004491755805E-11
 1.00613462929653802E-11  -9.98328599744324700E-11
 1.01199989194476179E-11   4.52401463753477018E-11
 1.15110462718903758E-11   1.11655193377410592E-12
 1.26590922358189796E-11   1.19404197291137356E-12
 1.39271524942212919E-11   1.36537161328021225E-12
 1.59803318142692633E-11   5.81290393372194845E-11
 1.61584529306210252E-11  -1.35960077327164512E-10
 1.64387908896803178E-11   1.59472820299597754E-10
 1.67267226995536860E-11  -1.36843589363930712E-10
 1.69180193775119176E-11   5.90329226968581475E-11
 1.94180083102387057E-11   1.91448411276141784E-12
 2.13750758322455802E-11   2.02573714048630717E-12
 2.34996427184622352E-11   2.23461746483054884E-12
 2.58662779730392923E-11   2.51037416921955598E-12
 2.85472873501314738E-11   2.86740434402112860E-12
 3.16392421270793265E-11   3.33974904036327684E-12
 3.52851188402951874E-11   3.98874763461685894E-12
 3.97128862914283214E-11   4.93004649649184905E-12
 4.53221143264952807E-11   6.41409417205676150E-12
 5.29535551919430210E-11   9.21280686742855293E-12
 6.85100440313566890E-11   1.12374228822919708E-10
 7.17561721169095912E-11  -2.29077331368463096E-10
 7.73851068019074363E-11   2.92353996834758708E-10
 8.50920057262019845E-11  -3.15390927689493616E-10
 9.52304636509659060E-11   3.77579019546306045E-10
 1.08620520680450648E-10  -4.03957991478144260E-10
 1.26693054997039847E-10   5.13640124861484714E-10
 1.51911789323993502E-10  -5.67579554149881464E-10
 1.88653549998471587E-10   7.98498051243598307E-10
 2.45168973517038897E-10  -9.09735711126445584E-10
 3.41525221388268249E-10   1.46171890026732849E-09
 5.47318574740603179E-10  -2.01249959693256997E-09
 1.06804637461319621E-09   7.63509292355945881E-09
 2.47035604401416925E-09  -2.21262118361814462E-08
 1.01306047213039635E-08   1.55644376585115432E-07
 3.32926066776814266E-04   1.02465000585341996E-03
 2.36118143783285109E-03   2.74799853953644740E-03
 5.07323643910231100E-03   2.95548224638050210E-03
 8.84019980978213021E-03   3.52210678336181129E-03
 1.19882303912922945E-02   4.73926382278613400E-03
 1.88894514645443004E-02   7.31115018927567389E-03
 2.50441210139226537E-02   6.62568942994387622E-03
 3.46596201158168929E-02   1.14081521465767017E-02
 4.26145348475906321E-02   4.97848692204273628E-03
 5.21623852227029450E-02   1.43894133047308050E-02
 6.68699226262007562E-02   1.32427288729650722E-02
 7.73539743605605873E-02   9.69169009801195899E-03
 8.94485873129999137E-02   1.35646957373815776E-02
 1.02270930304772634E-01   1.23099912102801676E-02
 1.16778401529545134E-01   1.76254281740817510E-02
 1.36066611218631700E-01   1.87419815407583075E-02
 1.51115611714415982E-01   1.40952320677420403E-02
 1.70458139390481794E-01   2.28874490420669374E-02
 1.87499999999999750E-01   1.08488737821979229E-02
 2.04541860609519122E-01   2.43536936285091744E-02
 2.23884388285585906E-01   1.18309178273904650E-02
 2.41260154747529654E-01   2.65444305857031881E-02
 2.69467394951794392E-01   2.66453547032392060E-02
 2.91350459109335769E-01   1.87276777476485592E-02
 3.12500000000002220E-01   2.33083560923136902E-02
 3.33649540890659457E-01   1.89535241963034312E-02
 3.55532605048206996E-01   2.63234412301337796E-02
 3.83739845252458966E-01   2.71585518739651845E-02
 4.04707948721072963E-01   1.78070209424906582E-02
 4.28897174626040878E-01   2.87384937154442840E-02
 4.50352968111458529E-01   1.49976935547718356E-02
 4.73884388285574443E-01   3.29847573270756547E-02
 5.06669270515417769E-01   2.76206105850609722E-02
 5.26115611714408349E-01   1.82509804511666422E-02
 5.49647031888550242E-01   2.32892788244168196E-02
 5.71102825373944856E-01   2.37078815260368635E-02
 5.95292051278936918E-01   2.01574636851051224E-02
 6.16260154747531708E-01   2.72095743086131249E-02
 6.47696662846672711E-01   3.12615976702142612E-02
 6.70458139390473717E-01   1.57069223033788619E-02
 6.91811686260201730E-01   2.68929668182439456E-02
 7.12656433991155525E-01   1.48866856378920952E-02
 7.33556803059101759E-01   2.79758857689604706E-02
 7.61066611218622513E-01   2.38955503094016447E-02
 7.79707948721072408E-01   1.67580652779872330E-02
 7.99647031888541360E-01   2.11851051529246825E-02
 8.16811686260202507E-01   1.38417591844270157E-02
 8.33649540890653462E-01   2.03947823975747858E-02
 8.52303337153331952E-01   1.42926443967105032E-02
 8.66260154747532041E-01   1.75875358359246330E-02
 8.86066611218625177E-01   1.82915738326391783E-02
 8.97696662846665161E-01   9.16887652656565681E-03
 9.12343566008851359E-01   1.68206974652586848E-02
 9.24647031888540361E-01   9.40203834564114910E-03
 9.37500000000009770E-01   1.56021870709993331E-02
 9.50352968111451091E-01   8.32189917170251918E-03
 9.58649540890673002E-01   1.10913910783897000E-02
 9.70292051278929701E-01   1.01722221995899295E-02
 9.77303337153334395E-01   5.16352684068713003E-03
 9.83556803059082663E-01   6.67147264603191407E-03
 9.88933388781389699E-01   4.41787550499968696E-03
 9.93330729484565800E-01   4.16575971678314998E-03
 9.96665105687236874E-01   2.60408738437386189E-03
 9.98873044689645218E-01   1.74158592378202757E-03
 9.99912727823886072E-01   3.64998488472253861E-04
