# GGQ rule 11: bm in [2^-55, 2^-50]
# 128 nodes on [0, 1]
# Columns: x_i  w_i
 1.11257534915098593E-11   4.43111447374868286E-11
 1.25567187697574410E-10   1.85631459234078263E-10
 3.76366479214387487E-10   3.11412826225469767E-10
 7.37981103127709078E-10   4.06283405114352536E-10
 1.17804231429752707E-09   4.68703999070538585E-10
 1.66622662277071961E-09   5.03740749472480134E-10
 2.17915417676571789E-09   5.19683272039747978E-10
 2.70220598906083820E-09   5.25441203508468026E-10
 3.22948634561937789E-09   5.29600387815966999E-10
 3.76479458824462612E-09   5.45039799252117522E-10
 4.38215203041767074E-09   1.13361924049872289E-09
 4.54342519342170433E-09  -1.30107878097822210E-09
 4.70197617340010278E-09   1.19328881072729276E-09
 5.45652280758153275E-09   1.54323856886656732E-09
 5.60759111438555512E-09  -1.96609623261356940E-09
 5.76783737197709058E-09   1.53707267845516792E-09
 6.60278818647674092E-09   1.41792407783950699E-09
 6.79208173464325309E-09  -1.40786045182660491E-09
 7.07482240767246095E-09   1.68238776320438227E-09
 7.40204084865600984E-09  -1.20406524878485337E-09
 7.61782704054355981E-09   1.42431631523368155E-09
 8.60748576337266077E-09   1.86816575829409995E-09
 8.77147353966866387E-09  -1.39729531368295087E-09
 9.33725933743324577E-09   2.28456773519210530E-09
 9.70318243234908443E-09  -4.18865610959648696E-09
 9.95244979003840599E-09   6.52010918235349284E-09
 1.01981306911332955E-08  -3.85906688079267658E-09
 1.06020935295901427E-08   1.90896235315836781E-09
 1.17598433340993069E-08   1.06402417693754247E-09
 1.28450966991507200E-08   1.11559877878013390E-09
 1.40007573065248266E-08   1.19879604393633351E-09
 1.52477127183959820E-08   1.29734567739915210E-09
 1.65997695554745773E-08   1.40894017083954472E-09
 1.80701689623769405E-08   1.53433463899517057E-09
 1.96740294344255373E-08   1.67660899761605922E-09
 2.14310797559883673E-08   1.84211271964238405E-09
 2.33695317719991717E-08   2.04161068975406547E-09
 2.55307763540213876E-08   2.29069175635167282E-09
 2.79742450318240650E-08   2.61001045809516822E-09
 3.07836909299677762E-08   3.02861937626199021E-09
 3.40806231779986285E-08   3.59640558259435288E-09
 3.80635056862441970E-08   4.43461545374530955E-09
