# GGQ rule 07: bm in [2^-35, 2^-30]
# 80 nodes on [0, 1]
# Columns: x_i  w_i
 3.49698166299732924E-08   8.94521575107549641E-08
 1.81708797125047958E-07   2.02476872871943028E-07
 4.35494732034335225E-07   3.02303606144191059E-07
 7.79815112152517395E-07   3.82724836199593409E-07
 1.19335379362665559E-06   4.40510120205291859E-07
 1.65347543139618913E-06   4.76347095872662468E-07
 2.14018629839274919E-06   4.94673443836133133E-07
 2.63918453013779328E-06   5.02082631522291230E-07
 3.14291999010997823E-06   5.05137583260689321E-07
 3.64967910984033366E-06   5.08780269588403722E-07
 4.16167390903238759E-06   5.15953439028348703E-07
 4.68325854616031357E-06   5.28118535436683574E-07
 5.21979543291720363E-06   5.45924598143377384E-07
 5.77707374247524135E-06   5.69622147026832727E-07
 6.36102042165971841E-06   5.99258951551807118E-07
 6.97755864872722759E-06   6.34797414787011328E-07
 7.63257486165086495E-06   6.76218574524936617E-07
 8.33198570797586660E-06   7.23615419355965248E-07
 9.08188368226440739E-06   7.77252250729465156E-07
 9.88871520696089130E-06   8.37568586177016129E-07
 1.07594382903440475E-05   9.05140553188893388E-07
 1.17016412037067926E-05   9.80651269252482238E-07
 1.27236551733071593E-05   1.06491121728106342E-06
 1.38347092078161314E-05   1.15891604497055237E-06
 1.50451457716874683E-05   1.26390667994072312E-06
 1.63666992616328997E-05   1.38144264051038490E-06
 1.78128835651246076E-05   1.51356230370698722E-06
 1.93996201618287289E-05   1.66311518579676401E-06
 2.11463031234786463E-05   1.83430482683124477E-06
 2.30775094630937647E-05   2.03343416724274381E-06
 2.52255579221709499E-05   2.26986578472269109E-06
 2.76341809258008779E-05   2.55732334144626812E-06
 3.03637969608455300E-05   2.91587109544422958E-06
 3.34993724780373856E-05   3.37527415117978406E-06
 3.71628661888697971E-05   3.98111038286366492E-06
 4.15341565668721845E-05   4.80618700702981029E-06
 4.68878467087861599E-05   5.97190547372185694E-06
 5.36598097441959735E-05   7.68840832304786558E-06
 6.25703943136205252E-05   1.03323082779427447E-05
 7.48610123994575055E-05   1.46071162803097736E-05
 9.27763674893538151E-05   2.19049595492025485E-05
 1.20632401607652739E-04   3.52068692735382571E-05
 1.67432638304254767E-04   6.15718033190927074E-05
 2.54055535533002214E-04   1.19835010536234910E-04
 4.35515088106447031E-04   2.66999890874737881E-04
 8.75909509939268673E-04   6.89219009560834033E-04
 2.07330594135375981E-03   1.90072103197587699E-03
 5.15972417129648229E-03   4.51704745514185275E-03
 1.14844957575669874E-02   8.25220362275192604E-03
 2.17953602765026851E-02   1.23968553819794255E-02
 3.62907932526095461E-02   1.65860460553939569E-02
 5.49344148538732577E-02   2.06781283429927180E-02
 7.75912357039023615E-02   2.46034123546935574E-02
 1.04069867192197560E-01   2.83148442145754950E-02
 1.34136854663985061E-01   3.17742198198491116E-02
 1.67523125016430213E-01   3.49481681950213549E-02
 2.03928099817508091E-01   3.78069527853698226E-02
 2.43023136397525152E-01   4.03241653020175311E-02
 2.84454840658912966E-01   4.24767225777013049E-02
 3.27848437245728375E-01   4.42449652380029132E-02
 3.72811255107495243E-01   4.56127821264278380E-02
 4.18936336248449281E-01   4.65677288813807419E-02
 4.65806153778809684E-01   4.71011263710559569E-02
 5.12996415269945327E-01   4.72081320779375521E-02
 5.60079922457861645E-01   4.68877810348804352E-02
 6.06630455992148709E-01   4.61429948599696646E-02
 6.52226653181621652E-01   4.49805588064604578E-02
 6.96455847255365024E-01   4.34110680788564463E-02
 7.38917838744279964E-01   4.14488464654664060E-02
 7.79228574016264219E-01   3.91118434060498052E-02
 8.17023714782501020E-01   3.64215216797719177E-02
 8.51962100306853043E-01   3.34027611465299648E-02
 8.83729142833723058E-01   3.00838352732025575E-02
 9.12040286918983201E-01   2.64965966060742297E-02
 9.36644889222164601E-01   2.26772231273527497E-02
 9.57331483131019567E-01   1.86684986011865055E-02
 9.73937118519773937E-01   1.45264221997976825E-02
 9.86368299163990936E-01   1.03386166176733761E-02
 9.94651095897926218E-01   6.26489813409211466E-03
 9.99017612754572903E-01   2.54495701171290672E-03
