# GGQ rule 13: bm in [2^-65, 2^-60]
# 119 nodes on [0, 1]
# Columns: x_i  w_i
 1.57817499792344626E-12   4.02597404134138877E-12
 8.10627204144444177E-12   8.90241751535033244E-12
 1.90408053811635361E-11   1.27653662697414380E-11
 3.32190073833655061E-11   1.53904662309917068E-11
 4.94844116200002713E-11   1.70198322357484582E-11
 6.72038391632596915E-11   1.85687970394135249E-11
 9.52761966811560352E-11   4.62268037838005656E-09
 9.65645758071560288E-11  -1.16578269641280822E-08
 9.86067763550403907E-11   1.42131017384708673E-08
 1.00638056064257474E-10  -1.19616278470268874E-08
 1.01897879165745503E-10   4.82768525839957662E-09
 1.30597943510324298E-10   1.97783050491725616E-11
 1.56756231410247216E-10   4.10424555683635949E-09
 1.57288162151167043E-10  -9.18224561030127685E-09
 1.57717366340935612E-10   5.11264334069469505E-09
 1.96930100349556903E-10   6.84320622654899953E-09
 1.98384103459701400E-10  -1.80878118899101874E-08
 2.00578648634228936E-10   2.26063384832313659E-08
 2.02795966710482176E-10  -1.85996162845128492E-08
 2.04219185994119575E-10   7.28991447881958412E-09
 2.39462686959007901E-10   2.45381640342420268E-11
 2.64142880264442702E-10   2.51880013006507315E-11
 2.90265669988842436E-10   2.72362396076366106E-11
 3.19149319707650951E-10   3.10538683729964134E-11
 3.68490931346934425E-10   6.46822071433658399E-09
 3.71102320476515885E-10  -1.61140589573883534E-08
 3.75299597918495593E-10   1.93467472163066779E-08
 3.79575267334127289E-10  -1.60594704051484676E-08
 3.82317959459411610E-10   6.44302622960939848E-09
 4.40610130052540756E-10   4.19135300286272050E-11
 4.83059632702973839E-10   4.35434918000955120E-11
 5.28267340796475272E-10   4.70491164364318151E-11
 5.77455279362321249E-10   5.14650988131933682E-11
 6.31481174660197035E-10   5.67374440420039671E-11
 6.91262625780141703E-10   6.30112877520841261E-11
 7.57928198369703044E-10   7.05637366563119278E-11
 8.32960292415914812E-10   7.98345593995206996E-11
 9.18392735689808301E-10   9.15038234982172135E-11
 1.01711351484489749E-09   1.06630086666452139E-10
 1.13335799374449965E-09   1.26907896378455323E-10
 1.27357086073119755E-09   1.55179504287115113E-10
 1.44801671405371931E-09   1.96488852063521288E-10
 1.67396433222582550E-09   2.60341461106399608E-10
 1.98238703803758127E-09   3.65952904091436270E-10
 2.43342501056821502E-09   5.56125355763810523E-10
 3.15755751916118811E-09   9.41515280246119460E-10
 4.49493717185179703E-09   1.89700419094178795E-09
 8.03583028314809634E-09   8.23094924907998053E-09
 1.21413371503868940E-08  -4.45707460803226200E-08
 1.45292117809236586E-08   9.59338473631532048E-08
 2.19081663379338892E-08  -1.20786485748706179E-07
 3.76289505084709893E-08   2.72552083635939500E-07
 8.09558520431867354E-08  -4.76202083648924833E-07
 3.37425813179749103E-07   3.17050489024256114E-06
 3.32962360491255026E-04   1.02057996456110609E-03
 2.36119441091276611E-03   2.75113447731225712E-03
 5.07324006311212286E-03   2.95147162163844796E-03
 8.84020243475733963E-03   3.52742648622032719E-03
 1.19882304659999685E-02   4.73475762725453480E-03
 1.88894521115139311E-02   7.31395172050519626E-03
 2.50441209820720795E-02   6.62331091771083125E-03
 3.46596203725976354E-02   1.14103211157610251E-02
 4.26145347685596906E-02   4.97625877087200848E-03
 5.21623853290247297E-02   1.43910396542078628E-02
 6.68699225545328346E-02   1.32410106250122825E-02
 7.73539744355887793E-02   9.69386753207087705E-03
 8.94485872468969434E-02   1.35626254323347652E-02
 1.02270930337698823E-01   1.23117030732731864E-02
 1.16778401520381284E-01   1.76242174339642128E-02
 1.36066611251805747E-01   1.87430897517005153E-02
 1.51115611711784115E-01   1.40940903738752624E-02
 1.70458139408680570E-01   2.28885894213213641E-02
 1.87499999996012412E-01   1.08476103203722085E-02
 2.04541860604229075E-01   2.43548342707276752E-02
 2.23884388286269886E-01   1.18299747057936614E-02
 2.41260154721816694E-01   2.65450749673399634E-02
 2.69467394936748261E-01   2.66448842191360676E-02
 2.91350459107473037E-01   1.87282511614901628E-02
 3.12500000002707057E-01   2.33077354585940963E-02
 3.33649540885121998E-01   1.89541063602274053E-02
 3.55532605062789664E-01   2.63229825453398548E-02
 3.83739845255016698E-01   2.71590062209861073E-02
 4.04707948731845291E-01   1.78065179841828680E-02
 4.28897174614502330E-01   2.87389826759007795E-02
 4.50352968120940500E-01   1.49972526534456439E-02
 4.73884388263542511E-01   3.29850664855371595E-02
 5.06669270504258251E-01   2.76202571324127288E-02
 5.26115611699496610E-01   1.82514264184118966E-02
 5.49647031896926208E-01   2.32888513950137016E-02
 5.71102825355527255E-01   2.37082604054714985E-02
 5.95292051288676682E-01   2.01571542553195954E-02
 6.16260154725451703E-01   2.72097956827686317E-02
 6.47696662844092774E-01   3.12614159464600569E-02
 6.70458139384722873E-01   1.57071539989393112E-02
 6.91811686271360360E-01   2.68927159629091563E-02
 7.12656433983917537E-01   1.48869169746514863E-02
 7.33556803078024511E-01   2.79757093193880105E-02
 7.61066611225392431E-01   2.38957369536128665E-02
 7.79707948731152012E-01   1.67578231882285350E-02
 7.99647031878686243E-01   2.11853878933591817E-02
 8.16811686273169024E-01   1.38414486469621203E-02
 8.33649540870513905E-01   2.03950607334580612E-02
 8.52303337165230435E-01   1.42923749738306863E-02
 8.66260154726573806E-01   1.75877685979075951E-02
 8.86066611230710954E-01   1.82913450082877668E-02
 8.97696662828181058E-01   9.16911552832313029E-03
 9.12343566031520226E-01   1.68205089853202885E-02
 9.24647031876078773E-01   9.40219315246584343E-03
 9.37500000021631696E-01   1.56020721374806343E-02
 9.50352968105091067E-01   8.32201448955764700E-03
 9.58649540913759757E-01   1.10912893720076407E-02
 9.70292051273306644E-01   1.01723148101294548E-02
 9.77303337171012365E-01   5.16341420399737266E-03
 9.83556803035797067E-01   6.67157990061102452E-03
 9.88933388802246016E-01   4.41778406833005788E-03
 9.93330729458197892E-01   4.16583216182983725E-03
 9.96665105709796828E-01   2.60403418403694136E-03
 9.98873044659374321E-01   1.74161988282514829E-03
 9.99912727857370953E-01   3.64986373180643971E-04
